Account.ExternalID__c,Amount,CloseDate,CreatedDate,LeadSource,Name,StageName,Type,Difficulty__c,ExternalID__c
ACC-969,128000,2024-05-28,2020-11-05T08:55:00+0200,Other,Harness real-time convergence,Perception Analysis,Existing Customer - Downgrade,65,Opp-183
ACC-668,122000,2024-08-27,2023-07-07T05:10:00+0200,Direct Mail,Maximize vertical info-mediaries,Needs Analysis,Existing Customer - Downgrade,45,Opp-184
ACC-999,162000,2025-01-21,2024-09-10T03:51:00+0200,Partner Referral,Enhance magnetic action-items,Prospecting,New Customer,15,Opp-185
ACC-168,28000,2024-09-07,2020-03-11T02:14:00+0200,Web,Enhance frictionless markets,Value Proposition,Existing Customer - Upgrade,55,Opp-186
ACC-344,53000,2025-03-03,2023-01-04T22:57:00+0200,Trade Show,Revolutionize user-centric markets,Proposal/Price Quote,Existing Customer - Upgrade,75,Opp-187
ACC-187,117000,2025-03-06,2021-04-01T02:21:00+0200,Phone Inquiry,Repurpose bricks-and-clicks convergence,Prospecting,Existing Customer - Upgrade,100,Opp-188
ACC-958,70000,2024-10-12,2023-11-06T04:50:00+0200,Direct Mail,Enhance clicks-and-mortar metrics,Needs Analysis,Existing Customer - Replacement,35,Opp-189
ACC-365,118000,2025-03-07,2020-03-11T09:38:00+0200,Web,Incubate dot-com e-commerce,Closed Lost,New Customer,50,Opp-190
ACC-525,81000,2024-07-10,2021-08-09T10:59:00+0200,Direct Mail,Streamline plug-and-play systems,Closed Lost,Existing Customer - Upgrade,80,Opp-191
ACC-766,16000,2024-05-12,2023-09-03T10:47:00+0200,Phone Inquiry,Target real-time synergies,Value Proposition,New Customer,95,Opp-192
ACC-1000,238000,2025-01-04,2021-12-10T00:24:00+0200,Web,Deploy out-of-the-box synergies,Proposal/Price Quote,Existing Customer - Upgrade,100,Opp-193
ACC-899,205000,2025-03-22,2023-09-01T09:24:00+0200,Direct Mail,Revolutionize viral info-mediaries,Closed Won,New Customer,5,Opp-194
ACC-689,59000,2024-05-13,2021-04-04T21:20:00+0200,Trade Show,Reinvent world-class niches,Negotiation/Review,Existing Customer - Downgrade,60,Opp-195
ACC-764,67000,2024-09-20,2022-01-07T12:56:00+0200,Partner Referral,Deploy viral eyeballs,Value Proposition,Existing Customer - Upgrade,70,Opp-196
ACC-62,91000,2025-03-01,2023-01-07T07:14:00+0200,Trade Show,Synthesize web-enabled partnerships,Closed Won,Existing Customer - Replacement,65,Opp-197
ACC-549,186000,2024-05-08,2021-08-08T01:56:00+0200,Trade Show,Maximize cross-media solutions,Qualification,Existing Customer - Upgrade,80,Opp-198
ACC-825,195000,2024-10-11,2024-06-06T09:13:00+0200,Trade Show,Exploit open-source e-markets,Closed Won,Existing Customer - Upgrade,25,Opp-199
ACC-205,219000,2024-12-26,2025-02-05T18:17:58+0200,Phone Inquiry,Maximize collaborative experiences,Closed Won,New Customer,100,Opp-200
ACC-680,72000,2024-06-04,2023-07-09T07:21:00+0200,Partner Referral,Enable strategic technologies,Prospecting,Existing Customer - Downgrade,25,Opp-201
ACC-675,177000,2025-01-06,2024-09-08T13:30:00+0200,Web,Synthesize cutting-edge convergence,Id. Decision Makers,Existing Customer - Replacement,10,Opp-202
ACC-317,92000,2024-09-12,2023-11-07T11:41:00+0200,Direct Mail,Extend cross-platform synergies,Negotiation/Review,Existing Customer - Downgrade,85,Opp-203
ACC-849,131000,2024-11-01,2020-03-01T14:46:00+0200,Other,Re-intermediate world-class models,Needs Analysis,Existing Customer - Replacement,60,Opp-204
ACC-543,65000,2024-04-06,2025-03-05T12:27:00+0200,Trade Show,Expedite open-source info-mediaries,Id. Decision Makers,Existing Customer - Downgrade,35,Opp-205
ACC-406,35000,2024-09-01,2025-03-05T01:09:00+0200,Web,Deliver front-end action-items,Prospecting,Existing Customer - Downgrade,30,Opp-206
ACC-892,233000,2024-07-20,2025-03-08T12:11:00+0200,Phone Inquiry,Unleash end-to-end convergence,Prospecting,Existing Customer - Upgrade,85,Opp-207
ACC-436,97000,2024-05-01,2023-02-07T17:03:00+0200,Partner Referral,Productize cross-platform users,Proposal/Price Quote,Existing Customer - Upgrade,75,Opp-208
ACC-425,146000,2024-10-24,2021-02-02T18:58:00+0200,Direct Mail,Expedite transparent portals,Id. Decision Makers,Existing Customer - Downgrade,45,Opp-209
ACC-580,60000,2024-07-08,2022-02-10T19:12:00+0200,Trade Show,Morph collaborative channels,Perception Analysis,New Customer,85,Opp-210
ACC-683,96000,2024-03-31,2022-09-10T13:56:00+0200,Other,Grow user-centric technologies,Id. Decision Makers,New Customer,75,Opp-211
ACC-733,205000,2024-12-31,2023-04-09T06:38:00+0200,Web,Incentivize turn-key e-services,Negotiation/Review,Existing Customer - Upgrade,75,Opp-212
ACC-506,104000,2025-02-05,2024-01-05T03:53:00+0200,Phone Inquiry,Drive proactive users,Perception Analysis,Existing Customer - Upgrade,5,Opp-213
ACC-188,192000,2024-08-11,2025-02-09T10:21:00+0200,Trade Show,Embrace seamless models,Id. Decision Makers,Existing Customer - Replacement,50,Opp-214
ACC-458,148000,2024-11-07,2024-11-01T13:09:00+0200,Web,Matrix e-business applications,Closed Won,Existing Customer - Replacement,45,Opp-215
ACC-982,199000,2024-07-12,2021-09-05T23:12:00+0200,Other,Enhance clicks-and-mortar e-markets,Qualification,New Customer,55,Opp-216
ACC-213,205000,2025-01-09,2021-04-05T01:02:00+0200,Web,Synergize one-to-one roi,Closed Lost,New Customer,20,Opp-217
ACC-192,73000,2024-07-29,2020-06-03T16:59:00+0200,Web,Evolve ubiquitous niches,Proposal/Price Quote,Existing Customer - Upgrade,30,Opp-218
ACC-357,10000,2024-09-01,2020-11-10T00:58:00+0200,Partner Referral,Engage b2b applications,Perception Analysis,New Customer,65,Opp-219
ACC-949,198000,2024-12-15,2021-03-04T04:21:00+0200,Web,Exploit best-of-breed metrics,Qualification,New Customer,5,Opp-220
ACC-109,38000,2025-01-10,2021-07-31T21:53:58+0200,Phone Inquiry,Engage open-source initiatives,Id. Decision Makers,Existing Customer - Replacement,10,Opp-221
ACC-714,226000,2025-03-27,2023-09-12T10:32:00+0200,Trade Show,Innovate enterprise web services,Qualification,Existing Customer - Downgrade,90,Opp-222
ACC-183,69000,2024-12-15,2024-07-05T05:51:00+0200,Phone Inquiry,Re-intermediate compelling solutions,Proposal/Price Quote,Existing Customer - Replacement,75,Opp-223
ACC-393,109000,2024-07-26,2024-06-07T22:30:00+0200,Other,Morph granular e-tailers,Negotiation/Review,Existing Customer - Downgrade,60,Opp-224
ACC-293,218000,2024-09-22,2023-09-30T12:31:00+0200,Other,Engage plug-and-play architectures,Value Proposition,Existing Customer - Replacement,75,Opp-225
ACC-905,62000,2024-09-01,2022-08-01T22:30:00+0200,Trade Show,Maximize rich content,Negotiation/Review,Existing Customer - Upgrade,10,Opp-226
ACC-487,76000,2024-06-05,2021-01-07T07:02:00+0200,Direct Mail,Leverage b2c markets,Perception Analysis,Existing Customer - Downgrade,30,Opp-227
ACC-734,229000,2025-01-05,2020-09-30T16:47:00+0200,Partner Referral,Brand plug-and-play supply-chains,Negotiation/Review,New Customer,60,Opp-228
ACC-680,37000,2024-10-26,2022-11-09T19:18:00+0200,Trade Show,Evolve sticky models,Prospecting,Existing Customer - Upgrade,40,Opp-229
ACC-80,215000,2024-07-27,2022-11-10T11:19:00+0200,Partner Referral,Orchestrate b2b partnerships,Negotiation/Review,Existing Customer - Upgrade,45,Opp-230
ACC-713,84000,2024-09-22,2023-01-07T18:42:00+0200,Direct Mail,Deploy killer e-tailers,Perception Analysis,New Customer,45,Opp-231
ACC-672,162000,2024-11-14,2020-12-11T20:42:00+0200,Partner Referral,Revolutionize robust convergence,Closed Won,Existing Customer - Downgrade,85,Opp-232
ACC-555,238000,2024-05-26,2019-12-31T11:32:00+0200,Phone Inquiry,Incubate transparent applications,Closed Won,Existing Customer - Upgrade,100,Opp-233
ACC-708,63000,2025-03-02,2021-10-01T12:35:00+0200,Web,Repurpose ubiquitous infrastructures,Closed Won,Existing Customer - Replacement,65,Opp-234
ACC-131,24000,2025-03-26,2020-11-08T09:27:00+0200,Direct Mail,Aggregate web-enabled web-readiness,Perception Analysis,Existing Customer - Downgrade,50,Opp-235
ACC-16,19000,2025-01-01,2021-02-09T03:53:00+0200,Direct Mail,Deliver innovative synergies,Id. Decision Makers,Existing Customer - Replacement,30,Opp-236
ACC-129,97000,2025-01-05,2022-01-06T23:10:00+0200,Trade Show,Incentivize integrated convergence,Closed Won,New Customer,70,Opp-237
ACC-7,67000,2024-05-30,2022-02-09T13:29:00+0200,Direct Mail,Maximize end-to-end metrics,Perception Analysis,Existing Customer - Upgrade,0,Opp-238
ACC-571,104000,2024-10-01,2025-01-01T03:58:00+0200,Trade Show,Extend turn-key relationships,Closed Won,Existing Customer - Upgrade,85,Opp-239
ACC-128,100000,2025-03-21,2020-05-10T00:29:00+0200,Other,Repurpose killer functionalities,Closed Lost,New Customer,85,Opp-240
ACC-608,76000,2025-01-01,2024-12-01T18:08:00+0200,Phone Inquiry,Implement leading-edge platforms,Id. Decision Makers,Existing Customer - Upgrade,75,Opp-241
ACC-889,202000,2024-03-30,2022-06-07T01:59:00+0200,Partner Referral,Re-contextualize wireless systems,Closed Won,Existing Customer - Upgrade,25,Opp-242
ACC-142,148000,2024-05-06,2024-11-10T11:21:00+0200,Other,Generate collaborative metrics,Closed Won,Existing Customer - Upgrade,0,Opp-243
ACC-401,53000,2025-03-28,2020-05-03T18:42:00+0200,Trade Show,Disintermediate leading-edge roi,Id. Decision Makers,New Customer,40,Opp-244
ACC-656,133000,2024-11-06,2023-09-07T03:42:00+0200,Phone Inquiry,Mesh visionary bandwidth,Perception Analysis,Existing Customer - Downgrade,95,Opp-245
ACC-755,62000,2024-06-13,2022-07-12T14:19:00+0200,Other,Strategize web-enabled interfaces,Perception Analysis,New Customer,85,Opp-246
ACC-454,92000,2025-01-10,2020-12-05T18:56:00+0200,Partner Referral,Transform cross-media infrastructures,Prospecting,Existing Customer - Downgrade,100,Opp-247
ACC-897,103000,2024-08-27,2023-08-06T14:41:00+0200,Trade Show,Whiteboard mission-critical platforms,Closed Won,Existing Customer - Upgrade,60,Opp-248
ACC-8,158000,2024-12-24,2021-09-30T14:41:00+0200,Other,Syndicate integrated action-items,Qualification,Existing Customer - Replacement,20,Opp-249
ACC-749,48000,2024-12-18,2021-11-09T16:38:00+0200,Trade Show,Drive virtual partnerships,Id. Decision Makers,Existing Customer - Replacement,70,Opp-250
ACC-608,166000,2024-11-17,2021-06-07T04:52:00+0200,Other,Maximize magnetic systems,Value Proposition,New Customer,5,Opp-251
ACC-769,43000,2024-08-05,2024-03-02T20:57:00+0200,Partner Referral,Exploit turn-key e-services,Closed Lost,Existing Customer - Replacement,50,Opp-252
ACC-951,246000,2024-07-29,2025-03-12T18:45:00+0200,Other,Enhance real-time functionalities,Needs Analysis,New Customer,60,Opp-253
ACC-563,87000,2024-09-20,2024-07-01T15:45:00+0200,Trade Show,Revolutionize user-centric content,Value Proposition,Existing Customer - Downgrade,15,Opp-254
ACC-200,55000,2025-01-08,2022-05-06T11:53:00+0200,Phone Inquiry,Engage turn-key channels,Value Proposition,New Customer,80,Opp-255
ACC-486,79000,2025-03-04,2021-09-01T15:38:00+0200,Web,Exploit scalable web services,Prospecting,Existing Customer - Replacement,50,Opp-256
ACC-674,211000,2025-01-12,2024-07-02T03:42:00+0200,Trade Show,Syndicate compelling solutions,Qualification,New Customer,5,Opp-257
ACC-27,95000,2025-03-01,2024-02-29T20:19:00+0200,Direct Mail,Benchmark efficient models,Id. Decision Makers,Existing Customer - Upgrade,70,Opp-258
ACC-320,133000,2024-05-18,2020-10-13T01:41:00+0200,Phone Inquiry,Syndicate mission-critical web services,Value Proposition,Existing Customer - Replacement,15,Opp-259
ACC-900,199000,2025-03-07,2021-03-03T17:17:00+0200,Other,Harness collaborative networks,Proposal/Price Quote,New Customer,20,Opp-260
ACC-174,117000,2024-06-06,2020-04-02T09:27:00+0200,Direct Mail,Target innovative bandwidth,Proposal/Price Quote,New Customer,65,Opp-261
ACC-341,74000,2024-06-26,2021-08-08T09:33:00+0200,Phone Inquiry,Harness bricks-and-clicks partnerships,Prospecting,Existing Customer - Downgrade,40,Opp-262
ACC-341,154000,2024-09-26,2020-03-02T15:51:00+0200,Web,Facilitate b2b models,Needs Analysis,Existing Customer - Downgrade,20,Opp-263
ACC-442,38000,2025-01-24,2021-11-04T14:32:00+0200,Direct Mail,Mesh best-of-breed experiences,Closed Won,Existing Customer - Downgrade,80,Opp-264
ACC-535,109000,2024-08-07,2020-10-06T17:42:00+0200,Phone Inquiry,Innovate integrated platforms,Needs Analysis,Existing Customer - Downgrade,80,Opp-265
ACC-707,13000,2024-09-15,2022-07-31T10:30:00+0200,Web,Syndicate killer deliverables,Proposal/Price Quote,New Customer,80,Opp-266
ACC-904,172000,2024-12-18,2021-09-30T13:12:00+0200,Other,Generate open-source e-markets,Proposal/Price Quote,New Customer,30,Opp-267
ACC-704,214000,2024-08-27,2024-01-03T14:51:00+0200,Web,Evolve enterprise schemas,Closed Lost,Existing Customer - Downgrade,70,Opp-268
ACC-537,180000,2024-04-05,2025-01-04T16:23:00+0200,Web,Innovate e-business niches,Closed Lost,New Customer,50,Opp-269
ACC-164,99000,2024-04-12,2021-01-08T15:00:00+0200,Direct Mail,Redefine proactive infrastructures,Id. Decision Makers,New Customer,75,Opp-270
ACC-497,139000,2024-12-15,2021-01-01T23:17:00+0200,Phone Inquiry,Empower e-business partnerships,Value Proposition,Existing Customer - Replacement,85,Opp-271
ACC-214,152000,2025-02-21,2020-01-06T11:15:00+0200,Direct Mail,Syndicate b2c platforms,Needs Analysis,New Customer,90,Opp-272
ACC-947,21000,2024-07-05,2023-10-04T13:54:00+0200,Other,Utilize seamless systems,Value Proposition,Existing Customer - Downgrade,95,Opp-273
ACC-677,173000,2024-04-02,2022-05-10T22:43:00+0200,Partner Referral,Implement 24/365 applications,Closed Lost,Existing Customer - Replacement,40,Opp-274
ACC-433,105000,2024-05-18,2025-03-07T20:08:00+0200,Phone Inquiry,Innovate visionary schemas,Id. Decision Makers,New Customer,40,Opp-275
ACC-137,36000,2025-02-06,2023-08-05T07:57:00+0200,Direct Mail,Scale bricks-and-clicks supply-chains,Proposal/Price Quote,Existing Customer - Downgrade,55,Opp-276
ACC-731,22000,2024-06-19,2024-12-08T11:17:00+0200,Partner Referral,Scale collaborative web-readiness,Closed Lost,New Customer,60,Opp-277
ACC-861,97000,2024-08-07,2020-07-13T05:15:00+0200,Phone Inquiry,Scale best-of-breed interfaces,Value Proposition,Existing Customer - Downgrade,10,Opp-278
ACC-939,65000,2024-12-17,2020-12-05T00:35:00+0200,Direct Mail,Matrix interactive systems,Value Proposition,Existing Customer - Downgrade,45,Opp-279
ACC-381,243000,2024-11-14,2021-09-08T07:02:00+0200,Partner Referral,Expedite mission-critical mindshare,Negotiation/Review,Existing Customer - Replacement,85,Opp-280
ACC-621,89000,2025-02-15,2022-04-07T23:03:00+0200,Phone Inquiry,Deploy revolutionary eyeballs,Negotiation/Review,New Customer,5,Opp-281
ACC-799,244000,2024-06-18,2020-03-07T09:27:00+0200,Web,Innovate impactful paradigms,Needs Analysis,Existing Customer - Downgrade,5,Opp-282
ACC-776,177000,2024-06-30,2021-12-12T11:57:00+0200,Partner Referral,Disintermediate extensible metrics,Value Proposition,Existing Customer - Upgrade,15,Opp-283
ACC-178,70000,2025-02-11,2024-11-12T05:23:00+0200,Partner Referral,Brand front-end e-markets,Closed Won,Existing Customer - Replacement,5,Opp-284
ACC-57,188000,2024-08-19,2022-07-11T03:13:00+0200,Partner Referral,Iterate leading-edge relationships,Perception Analysis,Existing Customer - Upgrade,50,Opp-285
ACC-343,198000,2024-12-29,2022-05-11T00:08:00+0200,Other,Incubate bleeding-edge functionalities,Id. Decision Makers,New Customer,20,Opp-286
ACC-208,161000,2024-08-07,2020-02-09T23:26:00+0200,Partner Referral,Optimize innovative markets,Closed Lost,Existing Customer - Replacement,5,Opp-287
ACC-703,92000,2024-06-01,2023-02-01T20:06:00+0200,Direct Mail,Whiteboard compelling web-readiness,Id. Decision Makers,Existing Customer - Replacement,15,Opp-288
ACC-479,187000,2024-07-06,2020-01-02T15:53:58+0200,Phone Inquiry,Enhance seamless web services,Value Proposition,Existing Customer - Upgrade,60,Opp-289
ACC-964,64000,2024-04-25,2020-04-06T20:44:00+0200,Partner Referral,Empower transparent synergies,Prospecting,Existing Customer - Downgrade,15,Opp-290
ACC-187,112000,2024-11-19,2025-01-01T07:30:00+0200,Trade Show,Harness visionary niches,Id. Decision Makers,Existing Customer - Downgrade,90,Opp-291
ACC-528,177000,2024-08-09,2024-04-07T04:14:00+0200,Direct Mail,Engage distributed action-items,Closed Won,Existing Customer - Replacement,40,Opp-292
ACC-553,168000,2024-07-29,2023-09-08T09:42:00+0200,Direct Mail,Implement end-to-end portals,Perception Analysis,New Customer,100,Opp-293
ACC-268,57000,2024-06-02,2024-01-09T00:47:00+0200,Partner Referral,Target wireless experiences,Negotiation/Review,Existing Customer - Downgrade,35,Opp-294
ACC-333,103000,2024-09-23,2022-08-06T07:27:00+0200,Web,Revolutionize synergistic deliverables,Needs Analysis,Existing Customer - Downgrade,20,Opp-295
ACC-897,117000,2024-12-16,2022-03-10T01:02:00+0200,Phone Inquiry,Mesh viral initiatives,Prospecting,Existing Customer - Replacement,65,Opp-296
ACC-347,131000,2024-08-19,2020-01-11T13:27:00+0200,Trade Show,Engage turn-key e-markets,Id. Decision Makers,Existing Customer - Downgrade,25,Opp-297
ACC-936,83000,2024-05-01,2021-06-03T01:02:00+0200,Other,Deliver cross-platform channels,Id. Decision Makers,Existing Customer - Downgrade,30,Opp-298
ACC-517,63000,2024-12-14,2022-10-01T04:52:00+0200,Trade Show,Brand back-end platforms,Closed Lost,Existing Customer - Replacement,5,Opp-299
ACC-293,199000,2024-11-11,2020-09-08T09:11:00+0200,Phone Inquiry,Strategize revolutionary e-services,Proposal/Price Quote,Existing Customer - Upgrade,5,Opp-300
ACC-753,160000,2024-09-01,2020-08-11T23:55:00+0200,Web,Orchestrate global technologies,Proposal/Price Quote,New Customer,35,Opp-301
ACC-304,104000,2024-07-30,2024-12-11T12:45:00+0200,Direct Mail,Embrace web-enabled content,Proposal/Price Quote,Existing Customer - Replacement,50,Opp-302
ACC-975,161000,2024-09-17,2024-01-09T18:22:00+0200,Phone Inquiry,Visualize transparent supply-chains,Perception Analysis,Existing Customer - Replacement,25,Opp-303
ACC-461,247000,2024-06-05,2023-01-09T18:42:00+0200,Other,Incubate seamless convergence,Proposal/Price Quote,New Customer,90,Opp-304
ACC-78,139000,2024-10-05,2020-09-11T13:12:00+0200,Direct Mail,Re-contextualize ubiquitous deliverables,Id. Decision Makers,Existing Customer - Upgrade,20,Opp-305
ACC-925,235000,2025-02-09,2022-09-03T07:47:00+0200,Partner Referral,Synergize open-source e-business,Closed Won,Existing Customer - Upgrade,90,Opp-306
ACC-698,34000,2024-05-06,2021-07-11T22:25:00+0200,Partner Referral,Synergize b2c e-markets,Value Proposition,Existing Customer - Downgrade,70,Opp-307
ACC-485,238000,2024-08-12,2020-05-11T16:09:00+0200,Partner Referral,Facilitate killer networks,Negotiation/Review,Existing Customer - Downgrade,70,Opp-308
ACC-269,160000,2024-08-28,2021-05-07T12:26:00+0200,Trade Show,Whiteboard cutting-edge platforms,Value Proposition,Existing Customer - Upgrade,0,Opp-309
ACC-134,13000,2024-10-17,2023-10-03T16:47:58+0200,Other,Grow mission-critical schemas,Prospecting,Existing Customer - Replacement,10,Opp-310
ACC-593,180000,2024-08-27,2024-03-31T12:11:00+0200,Web,Redefine user-centric interfaces,Value Proposition,Existing Customer - Upgrade,85,Opp-311
ACC-824,60000,2024-08-05,2021-03-06T22:43:00+0200,Trade Show,Cultivate plug-and-play e-markets,Qualification,Existing Customer - Downgrade,50,Opp-312
